Date ;Region id ;Region ;DL ;Danger level ;Problem order ;Problem ;Cause/ weaklayer ;Type ;Size ;Trigger ;Probability ;Distribution
2018-02-13 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;1 - Små ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-13 ;3013 ;Indre Troms ;1 ;1 Liten ;2 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket kantkornet snø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-14 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;1 - Små ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-15 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;1 - Små ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-16 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;1 - Små ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-17 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;1 - Små ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-18 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;1 - Små ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-19 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;1 - Små ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-20 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;1 - Små ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-21 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;1 - Små ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-22 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket kantkornet snø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-23 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Vedvarende svakt lag (flakskred) ;Nedsnødd eller nedføyket kantkornet snø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-24 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;1 - Små ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-25 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom lag i fokksnøen ;Tørre flakskred ;1 - Små ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-26 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Dårlig binding mellom glatt skare og overliggende snø ;Tørre flakskred ;1 - Små ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-27 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;1 - Små ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-02-28 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;1 - Små ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-03-01 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-03-02 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-03-03 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-03-04 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-05 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-06 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-07 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-08 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-09 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-10 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-11 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-03-12 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-03-13 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-03-14 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-03-15 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-03-16 ;3013 ;Indre Troms ;1 ;1 Liten ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-03-17 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Naturlig utløst ;Mulig  ;Mange bratte heng
2018-03-17 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-03-18 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Naturlig utløst ;Mulig  ;Mange bratte heng
2018-03-18 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-03-19 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Naturlig utløst ;Mulig  ;Mange bratte heng
2018-03-19 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-03-20 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Naturlig utløst ;Mulig  ;Mange bratte heng
2018-03-20 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-03-21 ;3013 ;Indre Troms ;4 ;4 Stor ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Mange bratte heng
2018-03-21 ;3013 ;Indre Troms ;4 ;4 Stor ;2 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-03-22 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-22 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-23 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-23 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-24 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-24 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-24 ;3013 ;Indre Troms ;3 ;3 Betydelig ;3 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-03-25 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-26 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-26 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-27 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Sannsynlig  ;Noen bratte heng
2018-03-27 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Nysnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-28 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Sannsynlig  ;Noen bratte heng
2018-03-28 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Nysnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-29 ;3013 ;Indre Troms ;4 ;4 Stor ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Sannsynlig  ;Mange bratte heng
2018-03-29 ;3013 ;Indre Troms ;4 ;4 Stor ;2 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-03-30 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-03-30 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-03-31 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-03-31 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Stor tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-01 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-01 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-02 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-02 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-03 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-03 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-04 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-04 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Stor tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-05 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-06 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-07 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-04-07 ;3013 ;Indre Troms ;2 ;2 Moderat ;2 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-04-08 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-08 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;4 - Svært store ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-04-09 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Mange bratte heng
2018-04-09 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Stor tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-10 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Mange bratte heng
2018-04-10 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Stor tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-11 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;4 - Svært store ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-04-11 ;3013 ;Indre Troms ;2 ;2 Moderat ;2 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-12 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;4 - Svært store ;Stor tilleggsbelastning ;Mulig  ;Få bratte heng
2018-04-12 ;3013 ;Indre Troms ;2 ;2 Moderat ;2 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-12 ;3013 ;Indre Troms ;2 ;2 Moderat ;3 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-13 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;4 - Svært store ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-04-13 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-13 ;3013 ;Indre Troms ;3 ;3 Betydelig ;3 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-14 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;4 - Svært store ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-04-14 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-14 ;3013 ;Indre Troms ;3 ;3 Betydelig ;3 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-15 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;4 - Svært store ;Liten tilleggsbelastning ;Mulig  ;Få bratte heng
2018-04-15 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-15 ;3013 ;Indre Troms ;3 ;3 Betydelig ;3 ;Fokksnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-16 ;3013 ;Indre Troms ;4 ;4 Stor ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;4 - Svært store ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-16 ;3013 ;Indre Troms ;4 ;4 Stor ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-17 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;4 - Svært store ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-04-17 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-18 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;4 - Svært store ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-04-18 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Mange bratte heng
2018-04-19 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;4 - Svært store ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-04-19 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-20 ;3013 ;Indre Troms ;4 ;4 Stor ;1 ;Våt snø (flakskred) ;Kantkornet snø under skarelag ;Våte flakskred ;4 - Svært store ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-20 ;3013 ;Indre Troms ;4 ;4 Stor ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-20 ;3013 ;Indre Troms ;4 ;4 Stor ;3 ;Nysnø (flakskred) ;Nedføyket svakt lag med nysnø ;Tørre flakskred ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
2018-04-21 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Våt snø (flakskred) ;Kantkornet snø under skarelag ;Våte flakskred ;4 - Svært store ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-04-21 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-22 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Våt snø (flakskred) ;Kantkornet snø under skarelag ;Våte flakskred ;4 - Svært store ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-04-22 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-23 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Våt snø (flakskred) ;Kantkornet snø under skarelag ;Våte flakskred ;4 - Svært store ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-04-23 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-24 ;3013 ;Indre Troms ;3 ;3 Betydelig ;1 ;Våt snø (flakskred) ;Kantkornet snø under skarelag ;Våte flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-04-24 ;3013 ;Indre Troms ;3 ;3 Betydelig ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Noen bratte heng
2018-04-25 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-04-25 ;3013 ;Indre Troms ;2 ;2 Moderat ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-04-26 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Vedvarende svakt lag (flakskred) ;Kantkornet snø under skarelag ;Tørre flakskred ;3 - Store ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-04-26 ;3013 ;Indre Troms ;2 ;2 Moderat ;2 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Naturlig utløst ;Mulig  ;Få bratte heng
2018-04-27 ;3013 ;Indre Troms ;2 ;2 Moderat ;1 ;Våt snø (løssnøskred) ;Ubunden snø ;Våte løssnøskred  ;2 - Middels ;Liten tilleggsbelastning ;Mulig  ;Noen bratte heng
