Dato;Varslingsregion;URL;RegID;Observator;Skadeomfang;Aktivitet;URL;Faregrad;Skredproblem;Svakt lag;Skredproblem;Svakt lag;Skredproblem;Svakt lag
2016-02-06;Alta;http://www.regobs.no/Registration/83562;83562;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=06.02.2016;2 Moderat;Vedvarende svakt lag;Nedsnoedd overflaterim;Fokksnoe;Daarlig binding i fokksnoeen
2016-02-06;Tromsoe;http://www.regobs.no/Registration/79388;79388;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Tromso/?date=06.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-06;Senja;http://www.regobs.no/Registration/79298;79298;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Senja/?date=06.02.2016;2 Moderat;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-06;Senja;http://www.regobs.no/Registration/79306;79306;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Senja/?date=06.02.2016;2 Moderat;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-06;Alta;http://www.regobs.no/Registration/81242;81242;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=06.02.2016;2 Moderat;Vedvarende svakt lag;Nedsnoedd overflaterim;Fokksnoe;Daarlig binding i fokksnoeen
2016-02-06;Tromsoe;http://www.regobs.no/Registration/79386;79386;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Tromso/?date=06.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-06;Sogn;http://www.regobs.no/Registration/79003;79003;sondrekv;Nestenulykke;Topptur;http://www.varsom.no/Snoskred/Sogn/?date=06.02.2016;2 Moderat;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-06;Senja;http://www.regobs.no/Registration/79303;79303;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Senja/?date=06.02.2016;2 Moderat;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-06;Senja;http://www.regobs.no/Registration/79305;79305;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Senja/?date=06.02.2016;2 Moderat;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-06;Senja;http://www.regobs.no/Registration/79300;79300;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Senja/?date=06.02.2016;2 Moderat;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
